,Unnamed: 0,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_MAE,metrics.loss,metrics.val_MSE,metrics.test_MSE,metrics.val_RMSE,metrics.mse,metrics.test_MAE,metrics.test_RMSE,metrics.best_val_RMSE,params.shuffle,params.opt_beta_1,params.opt_learning_rate,params.opt_epsilon,params.kernel_weight,params.opt_decay,params.sample_weight,params.kernel_regularizer,params.validation_batch_size,params.steps_per_epoch,params.class_weight,params.use_multiprocessing,params.opt_name,params.opt_amsgrad,params.learning_rate,params.num_units,params.epochs,params.validation_steps,params.workers,params.max_queue_size,params.batch_size,params.validation_split,params.activation,params.num_layers,params.validation_freq,params.initial_epoch,params.opt_beta_2,tags.mlflow.log-model.history,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.parentRunId,tags.best_run,tags.mlflow.runName
444,444,0450d8ada1a148beabd4cc42a1d0a9dd,1,FINISHED,./mlruns/1/0450d8ada1a148beabd4cc42a1d0a9dd/artifacts,2022-04-05 10:22:05.485000+00:00,2022-04-05 10:22:37.779000+00:00,0.34964362,350.7020874023437,0.16720204,0.1657614,0.5913067,0.1716557294130325,0.32033148,0.56597835,,True,0.9,0.1,1e-07,1.258925411794166e-06,0.0,None,l2,None,None,None,False,Adam,False,0.1,71.0,1.0,None,1.0,10.0,None,0.0,relu,12.0,1.0,0.0,0.999,"[{""run_id"": ""0450d8ada1a148beabd4cc42a1d0a9dd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:22:27.278019"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""660c713548d94f81b29a125fe0a4152c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
445,445,4705ccbeba434b69b249acdc8c3ed0bc,1,FINISHED,./mlruns/1/4705ccbeba434b69b249acdc8c3ed0bc/artifacts,2022-04-05 10:22:02.470000+00:00,2022-04-05 10:22:28.599000+00:00,0.3245746,0.9886543154716492,0.16376726,0.16545074,0.5697145,0.1669503152370453,0.3283594,0.57302654,,True,0.9,0.1,1e-07,0.0007943282347242,0.0,None,l1,None,None,None,False,Adam,False,0.1,48.0,1.0,None,1.0,10.0,None,0.0,softmax,8.0,1.0,0.0,0.999,"[{""run_id"": ""4705ccbeba434b69b249acdc8c3ed0bc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:22:20.166035"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f55dece0f1cf4a08b8249ef545031ccb""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
446,446,4a2970729b9144648f37d6a2e20c9965,1,FINISHED,./mlruns/1/4a2970729b9144648f37d6a2e20c9965/artifacts,2022-04-05 10:21:38.192000+00:00,2022-04-05 10:22:01.528000+00:00,0.22845012,0.4090690612792969,0.10967381,0.118642956,0.47796455,0.1281995773315429,0.27239916,0.5219187,,True,0.9,0.01,1e-07,7.943282347242806e-08,0.0,None,l1,None,None,None,False,Adam,False,0.01,39.0,1.0,None,1.0,10.0,None,0.0,relu,7.0,1.0,0.0,0.999,"[{""run_id"": ""4a2970729b9144648f37d6a2e20c9965"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:21:54.959234"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""8e49550f8b6b456f855dabbd516eb555""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
447,447,b1c504d1b728486b96ba44bb2960a1bd,1,FINISHED,./mlruns/1/b1c504d1b728486b96ba44bb2960a1bd/artifacts,2022-04-05 10:21:33.177000+00:00,2022-04-05 10:21:57.999000+00:00,0.32745224,7.418776035308838,0.16367942,0.16543639,0.57223445,0.1695951670408249,0.32980764,0.5742888,,True,0.9,0.1,1e-07,6.309573444801929e-05,0.0,None,l2,None,None,None,False,Adam,False,0.1,66.0,1.0,None,1.0,10.0,None,0.0,relu,8.0,1.0,0.0,0.999,"[{""run_id"": ""b1c504d1b728486b96ba44bb2960a1bd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:21:49.565663"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""6f0641f4751a4f938f5956d91039ec4d""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
448,448,fbfe7513bcf74a5b9b2870081ee78725,1,FINISHED,./mlruns/1/fbfe7513bcf74a5b9b2870081ee78725/artifacts,2022-04-05 10:21:06.910000+00:00,2022-04-05 10:21:33.694000+00:00,0.23854724,0.4104695618152618,0.12332457,0.12891336,0.48841298,0.1281815320253372,0.19532047,0.44195077,,True,0.9,0.01,1e-07,1.9952623149688748e-10,0.0,None,l2,None,None,None,False,Adam,False,0.01,42.0,1.0,None,1.0,10.0,None,0.0,relu,13.0,1.0,0.0,0.999,"[{""run_id"": ""fbfe7513bcf74a5b9b2870081ee78725"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:21:26.177989"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""3691b897ef584faa8bb5a965b2efd881""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
449,449,848bac2cdbaf48f6ab85a814b8c66e2d,1,FINISHED,./mlruns/1/848bac2cdbaf48f6ab85a814b8c66e2d/artifacts,2022-04-05 10:20:51.983000+00:00,2022-04-05 10:21:29.280000+00:00,0.3356076,0.5197352766990662,0.16693981,0.16551064,0.5793165,0.167160078883171,0.3257341,0.5707312,,True,0.9,0.1,1e-07,1.9952623149688748e-10,0.0,None,l2,None,None,None,False,Adam,False,0.1,101.0,1.0,None,1.0,10.0,None,0.0,softmax,19.0,1.0,0.0,0.999,"[{""run_id"": ""848bac2cdbaf48f6ab85a814b8c66e2d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:21:17.905108"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""284e6306e0dc4c76ae5fcdcac53166c2""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
450,450,ac6f03facc824d59877938a195d0af85,1,FINISHED,./mlruns/1/ac6f03facc824d59877938a195d0af85/artifacts,2022-04-05 10:20:28.749000+00:00,2022-04-05 10:21:02.572000+00:00,0.3923603,0.7037145495414734,0.21699846,0.16599222,0.6263867,0.1883852034807205,0.31710997,0.5631252,,True,0.9,0.1,1e-07,1.9952623149688787e-06,0.0,None,l1,None,None,None,False,Adam,False,0.1,108.0,1.0,None,1.0,10.0,None,0.0,sigmoid,17.0,1.0,0.0,0.999,"[{""run_id"": ""ac6f03facc824d59877938a195d0af85"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:20:52.408926"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""99ebb07e66594eddb648d176f3b0e5c8""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
451,451,b92465dbe76a49898be13595363b1fa4,1,FINISHED,./mlruns/1/b92465dbe76a49898be13595363b1fa4/artifacts,2022-04-05 10:20:18.777000+00:00,2022-04-05 10:20:47.799000+00:00,0.3271425,0.5136987566947937,0.16405204,0.16675265,0.5719637,0.1654088795185089,0.30973643,0.5565397,,True,0.9,0.01,1e-07,1e-05,0.0,None,l2,None,None,None,False,Adam,False,0.01,6.0,1.0,None,1.0,10.0,None,0.0,sigmoid,14.0,1.0,0.0,0.999,"[{""run_id"": ""b92465dbe76a49898be13595363b1fa4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:20:37.272380"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""2d6c8364ba014088b925ae06c7cfb301""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
452,452,fab6698bb58143ebaa05c41f9a0329f8,1,FINISHED,./mlruns/1/fab6698bb58143ebaa05c41f9a0329f8/artifacts,2022-04-05 10:19:53.552000+00:00,2022-04-05 10:20:24.518000+00:00,0.47413343,291.9392395019531,0.22610356,0.21922024,0.6885735,0.2329627871513366,0.4657543,0.6824619,,True,0.9,0.0001,1e-07,0.0199526231496887,0.0,None,l1,None,None,None,False,Adam,False,0.0001,118.0,1.0,None,1.0,10.0,None,0.0,relu,13.0,1.0,0.0,0.999,"[{""run_id"": ""fab6698bb58143ebaa05c41f9a0329f8"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:20:13.704939"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f192158e99014d1a8a0255d2cadd00cf""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
453,453,9f9f59ee194649298bcf1298493fb43d,1,FINISHED,./mlruns/1/9f9f59ee194649298bcf1298493fb43d/artifacts,2022-04-05 10:19:51.465000+00:00,2022-04-05 10:20:14.515000+00:00,0.2803071,0.4802214205265045,0.13547009,0.12496467,0.5294404,0.1554348468780517,0.2635392,0.5133607,,True,0.9,0.0001,1e-07,1.2589254117941663e-09,0.0,None,l2,None,None,None,False,Adam,False,0.0001,87.0,1.0,None,1.0,10.0,None,0.0,tanh,7.0,1.0,0.0,0.999,"[{""run_id"": ""9f9f59ee194649298bcf1298493fb43d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:20:08.194678"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""0a8e5a5044e84a16a9c438765138e3a3""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
454,454,9e2194401f0f4957abdc4f4117c6b19e,1,FINISHED,./mlruns/1/9e2194401f0f4957abdc4f4117c6b19e/artifacts,2022-04-05 10:19:28.423000+00:00,2022-04-05 10:19:49.363000+00:00,0.323317,0.5240671634674072,0.16456059,0.16909418,0.5686097,0.1689898371696472,0.2956711,0.5437565,,True,0.9,0.1,1e-07,3.9810717055349694e-10,0.0,None,l1,None,None,None,False,Adam,False,0.1,3.0,1.0,None,1.0,10.0,None,0.0,softmax,6.0,1.0,0.0,0.999,"[{""run_id"": ""9e2194401f0f4957abdc4f4117c6b19e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:19:43.251218"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""d201ed2585f94a3380d6b2356bdd0edf""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
455,455,f51caf3e1d914b50b79acdbb84960502,1,FINISHED,./mlruns/1/f51caf3e1d914b50b79acdbb84960502/artifacts,2022-04-05 10:19:13.401000+00:00,2022-04-05 10:19:46.659000+00:00,0.30108252,0.5164098739624023,0.16661729,0.16548744,0.54870987,0.1651593744754791,0.32654795,0.57144374,,True,0.9,0.001,1e-07,1.584893192461111e-07,0.0,None,l1,None,None,None,False,Adam,False,0.001,115.0,1.0,None,1.0,10.0,None,0.0,sigmoid,17.0,1.0,0.0,0.999,"[{""run_id"": ""f51caf3e1d914b50b79acdbb84960502"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:19:36.911441"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""5d098496220646a48d7f7b3a54c11073""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
456,456,51ab44ad42f644598ae9adcc0bc06925,1,FINISHED,./mlruns/1/51ab44ad42f644598ae9adcc0bc06925/artifacts,2022-04-05 10:19:03.226000+00:00,2022-04-05 10:19:24.275000+00:00,0.35203123,0.5462712049484253,0.16768485,0.17322703,0.5933222,0.1707451939582824,0.279517,0.5286937,,True,0.9,0.01,1e-07,1.9952623149688787e-06,0.0,None,l1,None,None,None,False,Adam,False,0.01,97.0,1.0,None,1.0,10.0,None,0.0,sigmoid,10.0,1.0,0.0,0.999,"[{""run_id"": ""51ab44ad42f644598ae9adcc0bc06925"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:19:15.727069"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""12425a0285134aa5a1f38abcd3a9e0d3""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
457,457,4a57ffca229e45848ac3880067b207ad,1,FINISHED,./mlruns/1/4a57ffca229e45848ac3880067b207ad/artifacts,2022-04-05 10:18:51.011000+00:00,2022-04-05 10:19:09.151000+00:00,0.30803776,0.8626009225845337,0.17646478,0.17691135,0.5550115,0.1971457004547119,0.268552,0.51822,,True,0.9,0.1,1e-07,3.9810717055349695e-05,0.0,None,l2,None,None,None,False,Adam,False,0.1,49.0,1.0,None,1.0,10.0,None,0.0,tanh,6.0,1.0,0.0,0.999,"[{""run_id"": ""4a57ffca229e45848ac3880067b207ad"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:19:02.543334"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""e1f1803629704b94a4c23315b085ad71""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
458,458,7cfb98af6aea48808381c8a1d1b2ba45,1,FINISHED,./mlruns/1/7cfb98af6aea48808381c8a1d1b2ba45/artifacts,2022-04-05 10:18:40.129000+00:00,2022-04-05 10:18:59.298000+00:00,0.35065582,0.7559378147125244,0.1692703,0.16543417,0.592162,0.1767945140600204,0.33154353,0.57579815,,True,0.9,0.0001,1e-07,3.9810717055349695e-05,0.0,None,l1,None,None,None,False,Adam,False,0.0001,83.0,1.0,None,1.0,10.0,None,0.0,sigmoid,7.0,1.0,0.0,0.999,"[{""run_id"": ""7cfb98af6aea48808381c8a1d1b2ba45"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:18:52.846271"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""b442dea956d44bd8a8c8e7e0fbd12ba3""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
459,459,2b8dfd3cae4a46f7a9c5d28e6fa95b8c,1,FINISHED,./mlruns/1/2b8dfd3cae4a46f7a9c5d28e6fa95b8c/artifacts,2022-04-05 10:18:13.601000+00:00,2022-04-05 10:18:35.976000+00:00,0.3937968,0.8615161180496216,0.17958277,0.18472368,0.6275323,0.207711324095726,0.4116449,0.6415956,,True,0.9,0.1,1e-07,1.2589254117941662e-10,0.0,None,l2,None,None,None,False,Adam,False,0.1,113.0,1.0,None,1.0,10.0,None,0.0,sigmoid,4.0,1.0,0.0,0.999,"[{""run_id"": ""2b8dfd3cae4a46f7a9c5d28e6fa95b8c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:18:29.761437"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""d94aebd8cde3403a9f0b51d23c4623ef""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
460,460,9b135759b08945448210230b8158b025,1,FINISHED,./mlruns/1/9b135759b08945448210230b8158b025/artifacts,2022-04-05 10:18:11.653000+00:00,2022-04-05 10:18:46.318000+00:00,0.4388318,2.4805614948272705,0.24191442,0.18132089,0.6624438,0.20229372382164,0.40417695,0.6357491,,True,0.9,0.0001,1e-07,0.001,0.0,None,l1,None,None,None,False,Adam,False,0.0001,23.0,1.0,None,1.0,10.0,None,0.0,sigmoid,16.0,1.0,0.0,0.999,"[{""run_id"": ""9b135759b08945448210230b8158b025"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:18:35.141053"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""5c43a4d52f7941c197ab86f5881cef14""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
461,461,f858357469d24716b3fcf563222f2b50,1,FINISHED,./mlruns/1/f858357469d24716b3fcf563222f2b50/artifacts,2022-04-05 10:17:35.362000+00:00,2022-04-05 10:18:09.417000+00:00,0.21260056,0.4954321682453155,0.112966426,0.111198835,0.46108627,0.1410620808601379,0.22283676,0.47205588,,True,0.9,0.001,1e-07,6.309573444801929e-05,0.0,None,l2,None,None,None,False,Adam,False,0.001,84.0,1.0,None,1.0,10.0,None,0.0,relu,14.0,1.0,0.0,0.999,"[{""run_id"": ""f858357469d24716b3fcf563222f2b50"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:17:59.994290"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""d09c6f5b44fa496c924e97611c93a973""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
462,462,af6aad3c7a0743c08b9d51b5b8f02ef5,1,FINISHED,./mlruns/1/af6aad3c7a0743c08b9d51b5b8f02ef5/artifacts,2022-04-05 10:17:30.378000+00:00,2022-04-05 10:18:06.911000+00:00,0.3847724,116.86456298828124,0.17396322,0.17049824,0.62030023,0.1837668716907501,0.37225837,0.6101298,,True,0.9,0.0001,1e-07,0.01,0.0,None,l1,None,None,None,False,Adam,False,0.0001,78.0,1.0,None,1.0,10.0,None,0.0,sigmoid,19.0,1.0,0.0,0.999,"[{""run_id"": ""af6aad3c7a0743c08b9d51b5b8f02ef5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:17:58.149195"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""8cbc82f91ec44852bea5ef1b9150cbda""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
463,463,8386928ff74f43ad969a233049a237f9,1,FINISHED,./mlruns/1/8386928ff74f43ad969a233049a237f9/artifacts,2022-04-05 10:17:04.160000+00:00,2022-04-05 10:17:30.945000+00:00,0.3349845,7.85338020324707,0.1640092,0.16564398,0.57877845,0.1663255840539932,0.3393156,0.582508,,True,0.9,0.001,1e-07,0.001,0.0,None,l1,None,None,None,False,Adam,False,0.001,118.0,1.0,None,1.0,10.0,None,0.0,sigmoid,14.0,1.0,0.0,0.999,"[{""run_id"": ""8386928ff74f43ad969a233049a237f9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:17:23.660717"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""11ebf345b49d4e1a9d80cf5c2452369a""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
464,464,dfbba0dba8e14868a08db3ae6b108f96,1,FINISHED,./mlruns/1/dfbba0dba8e14868a08db3ae6b108f96/artifacts,2022-04-05 10:16:47.933000+00:00,2022-04-05 10:17:26.504000+00:00,0.3257537,0.5592811703681946,0.16462764,0.17234977,0.5707483,0.1658277660608291,0.37923735,0.6158225,,True,0.9,0.1,1e-07,6.309573444801929e-05,0.0,None,l1,None,None,None,False,Adam,False,0.1,38.0,1.0,None,1.0,10.0,None,0.0,softmax,17.0,1.0,0.0,0.999,"[{""run_id"": ""dfbba0dba8e14868a08db3ae6b108f96"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:17:15.201349"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f23a0db1964f494b93fc23f8af93cf12""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
465,465,3a69c0f0604d45ff86884116f2a23a91,1,FINISHED,./mlruns/1/3a69c0f0604d45ff86884116f2a23a91/artifacts,2022-04-05 10:16:33.057000+00:00,2022-04-05 10:16:59.893000+00:00,0.2412693,0.4598642587661743,0.11894111,0.115591586,0.49119172,0.1306694447994232,0.19525263,0.441874,,True,0.9,0.001,1e-07,2.511886431509577e-05,0.0,None,l2,None,None,None,False,Adam,False,0.001,126.0,1.0,None,1.0,10.0,None,0.0,tanh,13.0,1.0,0.0,0.999,"[{""run_id"": ""3a69c0f0604d45ff86884116f2a23a91"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:16:49.618870"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""77a23eb47b484dc08ae9f099686c6fa1""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
466,466,85027822790e41fbbfd9c22217f45b59,1,FINISHED,./mlruns/1/85027822790e41fbbfd9c22217f45b59/artifacts,2022-04-05 10:16:07.888000+00:00,2022-04-05 10:16:43.383000+00:00,0.3343162,0.650093138217926,0.16420367,0.16571636,0.5782008,0.1653717011213302,0.3210695,0.56662995,,True,0.9,0.1,1e-07,0.0039810717055349,0.0,None,l2,None,None,None,False,Adam,False,0.1,60.0,1.0,None,1.0,10.0,None,0.0,softmax,16.0,1.0,0.0,0.999,"[{""run_id"": ""85027822790e41fbbfd9c22217f45b59"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:16:32.843739"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""75cddd12fbb74254ad1260e8c6b3decb""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
